task,vri_id,mi_number,mi_modification,mi_manufactureYear,mi_Owner_name,org_title,mitypeTitle,mitypeType,mitypeNumber,vriType,result_doc_type,result_docnum,mitypeURL
"Манометры, поверенные в ЦАГИ",124453795,К-1,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453796,К-2,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453799,К-3,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453800,381964,ОБМ1-100,,ФГУП ...,ФЕДЕР...,Маном...,ОБМ1-...,1778-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318127
"Манометры, поверенные в ЦАГИ",124453802,897012,ОБМ1-100,,ФГУП ...,ФЕДЕР...,Маном...,ОБМ1-...,1778-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318127
"Манометры, поверенные в ЦАГИ",124453804,66870,"МО-2,5",,ФГУП ...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",124453805,67393,"МО-2,5",,ФГУП ...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",124453806,Т3,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453809,Н-2,МП3-УФ,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453810,К '-5,МП3-УФ,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453811,К '-6,МП3-УФ,,ФГУП ...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",124453813,68962,МО-1,,ФГУП ...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",124453815,71427,МО-1,,ФГУП ...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",124453817,33451,МО-1,,ФГУП ...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",124453818,42254,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453819,12731,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453822,41624,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453823,15266,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453825,41354,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453826,169227,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453828,42351,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453830,64668,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453831,42867,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453834,42895,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453835,56313,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453836,42519,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453839,42547,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453840,42119,ЭКМ-1...,,ФГУП ...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,И-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",124453842,1355967,ОБМВ1...,,ФГУП ...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",124453845,1355841,ОБМВ1...,,ФГУП ...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",124453846,699456,МВТП-160,,ФГУП ...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",124453850,1454167,ОБМВ1...,,ФГУП ...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",124453853,1527160,МТП-1...,,ФГУП ...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",124453854,501,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
"Манометры, поверенные в ЦАГИ",124453856,502,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
"Манометры, поверенные в ЦАГИ",124453857,503,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
"Манометры, поверенные в ЦАГИ",124453859,504,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
"Манометры, поверенные в ЦАГИ",124453861,507,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
"Манометры, поверенные в ЦАГИ",124453862,508,МП3-У...,,ФГУП ...,ФЕДЕР...,Маном...,"МП-У,...",10135-15,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135
